Country name,Population,Income group,WHO Region,GRSSR participation 2009,GRSSR participation 2013,GRSSR participation 2013,GRSSR participation 2015,GRSSR participation 2018,GRSSR participation 2013,GRSSR participation 2013,Reported fatalities,Year reported fatalities,Reported fatalities gender distribution  (% Males),Reported fatalities gender distribution  (%Females),Reported fatalities user distribution  (% powered light vehicles),Reported fatalities user distribution  (% powered 2/ wheelers),Reported fatalities user distribution  (% pedestrian),Reported fatalities user distribution  (% cyclist),Reported fatalities user distribution  (% other),WHO-estimated road traffic fatalities,Lower bound WHO-estimated road traffic fatalities,Upper bound WHO-estimated road traffic fatalities,Year WHO-estimated road traffic fatalities,WHO-estimated rate per 100 000 population,National law on universal access to emergency care,emergency care access legislation not validated,National law guaranteeing free-of-charge access to rehabilitative care for all injured,Access to rehab care legislation not validated,National law guaranteeing free-of-charge access to psychological services to road crash victims and their families,Psychological care access legislation not validated,National good Samaritan law,Good Samaritan law not validated,National emergency care access number,National target for time between serious crash and initial provision of professional emergency care,Year by National target for time between serious crash and initial provision of professional emergency care (year),Total paved kilometres (year),Year total paved kilometres,"Presence of technical standards for new roads that take account of all road-user safety, or align with relevant UN Conventions and regulate compliance with them",On roads technical standards country adheres to corresponding UN or equivalent international safety regulation,Presence of systematic approaches to assess/audit new roads,National law requiring a formal road safety inspection/assessment,Legislation on road inspection/assessment not validated,Target for roads to meet technical safety standards for all users,Year by target for roads to meet technical safety standards for all users (year),Investments to upgrade high risk locations,Total registered vehicles,Total registered vehicles rate per 100 000 pop,Cars and 4-wheeled light vehicles,Powered 2- and 3-wheelers,Heavy trucks,Buses,Other,Legislation on periodic vehicle technical inspection,On VTI country adheres to corresponding UN or equivalent international safety regulation,On VTI corresponding EU regulation mandatory for country.,Year total registered vehicles,Presence of high-quality safety standards for used-vehicle imports/exports 2,National law on front and side impact protection,On front and side impact protection country adheres to corresponding UN or equivalent international safety regulation,On front and side impact protection corresponding EU regulation mandatory for country.,Front and side impact protection legislation not validated,National law on seat belt and seat belt anchorages,Country adheres to corresponding UN or equivalent international safety regulation,Corresponding EU regulation mandatory for country.,National law on electronic stability control,On ESC country adheres to corresponding UN or equivalent international safety regulation,On ESC corresponding EU regulation mandatory for country.,National law on pedestrian protection,On pedestrian protection country adheres to corresponding UN or equivalent international safety regulation,On pedestrian protection corresponding EU regulation mandatory for country.,National law on motorcycle anti-lock braking systems,On ABS country adheres to corresponding UN or equivalent international safety regulation,On ABS corresponding EU regulation mandatory for country.,Government vehicle procurement practices include safety prerequisites,Presence of strategies to promote alternatives to individuals' use of powered vehicles,National road safety strategy,Fatality reduction target,Year by fatality reduction target,Non fatal reduction target (year),Year by non fatal reduction target,Funding to implement strategy,National legislation mandating third-party liability insurance for powered vehicles,Insurance legislation not validated,National law on driving time and rest periods for professional drivers,On driving time legislation country adheres to corresponding UN or equivalent international safety regulation,CP_109_FN66,On driving time legislation  not validated,Adhesion to at least one of the 7 UN core vehicle regulations,Adherence to one or more of the 7 UN road safety conventions,Presence of national lead agency to implement  national road safety action plan,Presence of agencies that  coordinate pre‐hospital and emergency medical services,Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Speed legislation not validated,National law setting a speed limit,Maximum urban speed limit,Maximum rural speed limit,Maximum motorway speed limit,Local authorities can modify limits,Presence of targets to reduce speeds nationally,Year by targets to reduce speeds nationally,Available types of enforcement,Legislation on drink driving,Drink an drive legislation not validated,Alcohol consumption prohibited in country,National law on drink-driving,BAC limit – general population,BAC limit – young or novice drivers,Presence of targets to reduce driving after drinking nationally (year),Year by targets to reduce driving after drinking nationally,Random breath testing carried out,Testing carried out in case of fatal crash,Legislation on drug driving,Drug and diving legislation not validated,Legislation on distracted driving (mobile phones) while driving,Distracted driving legislation not validated,Ban on mobile phone use (Hand held),Ban on mobile phone use (Hand free),Presence of targets to reduce distracted driving nationally,Year by targets to reduce distracted driving nationally (year),Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Helmet legislation not validated,National motorcycle helmet law,Legislation requires helmet fastening,Legislation applies to drivers and passengers,Legislation applies to all road types,Legislation applies to all engine types,Legislation refers to and/or specifies helmet standard,Helmet standard adheres to corresponding UN or equivalent international safety regulation,Helmet standard corresponding EU regulation mandatory for country.,Presence of targets to increase helmet use,Year by target to increase helmet use,Helmet wearing rate (%Driver),Helmet wearing rate (% Passenger),Minimum age/height children are allowed as passengers on motorcycles nationally,Legislation on the use of seat belts for all motor vehicle occupants (UNVTI 8a),Seat belt legislation not validated,National seat-belt law,Legislation applies to front and rear seat occupants,Presence of targets to increase seat belt use,Year by target to increase seat belt use (year),Seat-belt wearing rate  (% Drivers),Seat-belt wearing rate (% front seat occupants),Seat-belt wearing rate  (% rear seat occupants),Legislation requiring the use of child safety restraint systems that meet appropriate standards,CRS legislation not validated,National child restraints use law,Children seated in front seat,Age or height specified for children requiring child restraint,Child restraint standard referred to and/or specified,CRS standard adheres to corresponding UN or equivalent international safety regulation,CRS standard corresponding EU regulation mandatory for country.,Presence of targets to increase child safety restraint use,Year by targets to increase child safety restraint use,Civil Registration and Vital Statistics level,Evolution of frequency and distribution of journeys by modal type,Speeding violations and speeding‐related injuries and fatalities,Driving under the influence of alcohol or drugs  and related road traffic‐related fatalities and injuries,Seat belt  and child-restraint systems use,Powered 2- and 3- wheeler helmet use,Mobile phone use while driving,Evolution of population,Evolution of income group,Evolution of reported fatalities,Evolution of WHO-estimated fatalities,Evolution of WHO-estimated fatality rate,Evolution of presence of systematic approaches to assess/audit new roads,Evolution of investments to upgrade high risk locations,Evolution of total registered vehicles,Evolution of cars and 4-wheeled light vehicles,Evolution of powered 2- and 3-wheelers,Evolution of heavy trucks,Evolution of buses,Evolution of other,Evolution of national emergency care access number,Evolution of strategies to promote alternatives to individuals' use of powered vehicles,Evolution of National road safety strategy,Evolution of fatality reduction target,Evolution of non fatal reduction target,Evolution of national lead agency to implement  national road safety action plan,Evolution Legislation setting appropriate urban speed limits for passenger cars and motorcycles,Evolution of national law setting a speed limit,Evolution of maximum urban speed limit,Evolution of maximum rural speed limit,Evolution of maximum motorway speed limit,Evolution of whether local authorities can modify limits,Evolution of available types of enforcement,Evolution of legislation on drink driving,Evolution of national law on drink-driving,Evolution of BAC limit – general population,Evolution of BAC limit – young or novice drivers,Evolution of Random breath testing carried out,Evolution of Testing carried out in case of fatal crash,Evolution of Legislation on drug driving,Evolution of Legislation on distracted driving (mobile phones) while driving,Evolution on ban on mobile phone use,Evolution of Legislation requiring adult motorcycle riders to wear a helmet properly fastened that meets appropriate standards,Evolution of National motorcycle helmet law,Evolution of presence of targets to reduce driving after drinking nationally,Evolution of legislation applies to drivers and passengers,Evolution of legislation applies to all road types,Evolution of legislation applies to all engine types,Evolution of legislation refers to and/or specifies helmet standard,Evolution of Helmet wearing rate,Evolution of minimum age/height children are allowed as passengers on motorcycles nationally,Evolution of legislation on the use of seat belts for all motor vehicle occupants,Evolution of national seat-belt law,Evolution of legislation applies to front and rear seat occupants,Evolution of seat-belt wearing rate,Evolution of legislation requiring the use of child safety restraint systems that meet appropriate standards,Evolution of national child restraints use law,Evolution of children seated in front seat,Evolution of age or height specified for children requiring child restraint,Evolution of child restraint standard referred to and/or specified,Evolution in Civil Registration and Vital Statistics qualification,Evolution in adhesion UN conventions,Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2010 WHO-estimated road traffic fatalities (update),2010 Lower bound WHO-estimated road traffic fatalities (update),2010 Upper bound WHO-estimated road traffic fatalities (update),2010 WHO-estimated rate per 100 000 population (update),Year WHO-estimated road traffic fatalities (Update),Year WHO-estimated road traffic fatalities (Update),2016 WHO-estimated road traffic fatalities (update),2016 Lower bound WHO-estimated road traffic fatalities (update),2016 Upper bound WHO-estimated road traffic fatalities (update),2016 WHO-estimated rate per 100 000 population (update)
South Africa,59392255,Upper middle income,African Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,12541.0,2021,76.0,20.0,57.0,0.0,42.0,1.0,0.0,14528.0,12983.0,16073.0,2021,24.5,Yes,,Yes,,Yes,,No,,"National, multiple numbers",,2030,68751.0,2015.0,Yes,,Yes,No,,Yes,,,7652077.0,12883.96441589901,2671314.0,347631.0,389112.0,414011.0,1483064,Yes,,,2021.0,Yes,Yes,,,,Yes,,,No,55,,No,55,,No,55,,No,No,Yes,50.0,2030.0,50,2030,"Yes, partially funded",No,,Yes,,,,True,4,Yes,"Yes, national",1,,Yes,60.0,100.0,120.0,Yes,National,2030,Manual,2,,,Yes,0.05,0.05,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2030,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,"Yes, national",2030,99,99,No,3,,Yes,Yes,"Yes, national",2030,81,50,7.6,1,,Yes,No,3 y,Yes,,,"Yes, national",2030,1.0,,Yes,No,No,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,,DOWN,DECREASE,DECREASE,INCREASE,INCREASE,INCREASE,CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,16180.0,14596.0,17763.0,31.2,2010,2016,16300.0,14626.0,17975.0,28.9
South Sudan,10748272,Low income,African Region,,,2023,,2018.0,,2023,350.0,2022,,,,,,,,2500.0,1966.0,3035.0,2021,23.3,No,,No,,No,,No,,Partial coverage,,,1200.0,2021.0,Yes,,Yes,No,,Yes,2030,No,32910.0,306.1887529455898,,72947.0,7541.0,13196.0,0,No,,,2021.0,No,No,,,,No,,,No,,,No,,,No,,,Yes,No,No,,,,,Not funded,No,,No,,,,False,0,No,"Yes, national",2,,Yes,50.0,,,No,No,,Speed limiters,1,,,Yes,,,National,,No,No,Yes,,No,,,,No,,1,,No,No,,No,No,No,,,"Yes, national",2030,,,No,1,,No,,No,,,,,1,,No,No,,No,,,No,,4.0,No,Yes,No,No,No,No,UP,,INCREASE,DOWN,DOWN,CHANGE,CHANGE,DOWN,,,,,,CHANGE,NO CHANGE,CHANGE,,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,ADVANCEMENT,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,2010,2016,3004.0,2504.0,3505.0,30.9,2010,2016,2859.0,2245.0,3473.0,25.8
Spain,47486935,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,1533.0,2021,79.19,20.74,45.269999999999996,25.77,19.63,4.11,5.22,1653.0,1576.0,1730.0,2021,3.5,Yes,,Yes,,No,,No,,"National, multiple numbers",,,280266.0,2019.0,Yes,55,Yes,Yes,,Yes,2050,Yes,36534364.0,76935.61186882245,29644569.0,5734276.0,585272.0,64447.0,505800,Yes,,66,2021.0,Yes,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,Yes,"Yes, national",Yes,50.0,2030.0,50,2030,"Yes, partially funded",Yes,,Yes,55,66.0,,True,5,Yes,"Yes, national",3,,Yes,50.0,90.0,120.0,Yes,National,,Manual,2,,,Yes,0.05,0.03,National,,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,55,66,"Yes, national",,99,96,Yes (7 y),3,,Yes,Yes,"Yes, national",,96,96,93,3,,Yes,Yes,135 cm,Yes,55,66,"Yes, national",,1.0,Yes,Yes,Yes,Yes,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,DECREASE,INCREASE,DECREASE,CHANGE,CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,DOWN,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,DECREASE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,2555.0,2447.0,2662.0,5.5,2010,2016,1885.0,1805.0,1965.0,4.1
Sri Lanka,21773441,Lower middle income,South-East Asia Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,2513.0,2021,84.47,14.52,14.55,11.58,26.98,42.85,4.04,2513.0,2221.0,2805.0,2021,11.5,Yes,,No,,No,,No,,"National, multiple numbers",15 mn,,12536.0,2022.0,Yes,55,Yes,No,,,,Yes,8331702.0,38265.43539902582,1355597.0,6012039.0,379831.0,112864.0,7951481,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,Yes,"Yes, subnational",Yes,50.0,2030.0,,,Not funded,Yes,,Yes,,,,True,1,Yes,"Yes, national",2,,Yes,50.0,70.0,100.0,No,National,,Manual,2,,,Yes,0.03,0.03,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",2022,96,,No,2,,Yes,Not all,"Yes, national",,75,75,75,1,,Yes,No,,No,,,No,,4.0,Partially,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,NO CHANGE,DOWN,DOWN,CHANGE,ADVANCEMENT,UP,INCREASE,INCREASE,INCREASE,INCREASE,INCREASE,CHANGE,ADVANCEMENT,,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,DOWN,DOWN,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,ADVANCEMENT,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,2805.0,2530.0,3080.0,13.6,2010,2016,3017.0,2687.0,3347.0,14.1
Sudan,45657202,Low income,Eastern Mediterranean Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,3024.0,2021,80.5,19.5,0.0,0.0,26.7,0.0,73.3,8967.0,7746.0,10187.0,2021,19.6,Yes,,No,,No,,No,,Partial coverage,,,12000.0,2022.0,No,,No,No,,No,,No,1867458.0,4090.171798087846,,32260.0,,,,Yes,,,2021.0,Yes,No,,,,No,,,No,,,No,,,No,,,Yes,No,Yes,,,,,Not funded,Yes,,No,,,,False,0,Yes,"Yes, national",3,,Yes,50.0,90.0,,Yes,National,2025,Automatic,1,,33,Yes,,,No,,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,Hand free,No,,2,,Yes,No,Drivers and Passengers,Yes,Yes,No,,,No,,,,No,2,,Yes,Not all,No,,,,,1,,No,Yes,,No,,,No,,4.0,Partially,Yes,Yes,No,Yes,No,UP,DOWN,DECREASE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,UP,,INCREASE,,,,CHANGE,ADVANCEMENT,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,8902.0,7688.0,10117.0,26.4,2010,2016,8847.0,7661.0,10033.0,22.5
Suriname,612985,Upper middle income,Region of the Americas,2009.0,2013,2023,2015.0,2018.0,2013,2023,96.0,2021,70.0,30.0,39.0,0.0,17.0,3.0,41.0,99.0,93.0,105.0,2021,16.2,Yes,,Yes,,Yes,,,77,Partial coverage,,,2474.0,2022.0,No,,No,No,,,,No,244016.0,39807.82564010539,,37258.0,6145.0,3574.0,156,Yes,,,2021.0,Yes,,,,77,,,,,,,,,,,,,,,Yes,,,,,Not funded,Yes,,No,,,,False,0,Yes,"Yes, subnational",2,,Yes,40.0,80.0,80.0,No,National,,Manual,3,,,Yes,0.05,0.02,National,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,,,1,,Yes,Yes,Drivers and Passengers,Yes,No,Yes,,,"Yes, national",,95,90,No,3,,Yes,Yes,"Yes, national",,65,65,,2,,Yes,Yes,10 y,No,,,,,1.0,,Yes,Yes,No,Yes,No,UP,NO CHANGE,INCREASE,UP,UP,CHANGE,CHANGE,UP,,DECREASE,DECREASE,INCREASE,DECREASE,NO CHANGE,,NO CHANGE,,CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,DOWN,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,90.0,83.0,97.0,16.5,2010,2016,76.0,71.0,81.0,13.1
Sweden,10467097,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,210.0,2021,74.0,26.0,56.0,14.0,12.0,10.0,8.0,217.0,199.0,234.0,2021,2.1,Yes,,Yes,,Yes,,,,"National, single number",,,79900.0,2022.0,Yes,55,Yes,Yes,,Yes,2030,Yes,6584881.0,62910.28926167399,4986750.0,415288.0,85554.0,13594.0,1083695,Yes,,66,2021.0,Yes,Yes,55,66,,Yes,55,66,Yes,55,66,Yes,55,66,Yes,55,66,Yes,"Yes, national",Yes,50.0,2030.0,25,2030,,Yes,,Yes,55,66.0,,True,7,Yes,"Yes, subnational",3,,Yes,50.0,110.0,120.0,Yes,National,2030,Manual,3,,,Yes,0.02,0.02,National,2030,Yes,"Yes, all drivers are tested",Yes,,Yes,,Hand held,Hand free,No,,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,55,66,"Yes, national",2030,98,,No,3,,Yes,Yes,"Yes, national",2030,97.9,98.9,86.2,3,,Yes,Yes,135 cm,Yes,55,66,"Yes, national",2030,1.0,Yes,Yes,Yes,Yes,No,No,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,DECREASE,INCREASE,,CHANGE,CHANGE,CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,DOWN,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,2010,2016,279.0,262.0,295.0,3.0,2010,2016,301.0,278.0,323.0,3.0
Switzerland,8691406,High income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,200.0,2021,77.0,23.0,34.0,25.0,18.5,19.5,3.0,206.0,194.0,219.0,2021,2.4,Yes,,Yes,,Yes,,,77,"National, single number",,,84676.0,2022.0,Yes,55,Yes,Yes,,Yes,,Yes,6312055.0,72624.09557210881,5177343.0,770873.0,52503.0,13290.0,298046,Yes,,,2021.0,No,Yes,,,,Yes,55,,Yes,55,,Yes,55,,Yes,55,,No,"Yes, subnational",Yes,50.0,2030.0,50,2030,"Yes, fully funded",Yes,,Yes,55,,,True,4,Yes,"Yes, subnational",2,,Yes,50.0,80.0,120.0,No,No,,Manual,3,,,Yes,0.05,0.01,,,Yes,Some (not all) drivers are tested,Yes,,Yes,,Hand held,,No,,2,,Yes,No,Drivers and Passengers,Yes,Yes,Yes,55,,No,,100,100,No,3,,Yes,Yes,No,,97,96,90,3,,Yes,Yes,150 cm,Yes,55,,"Yes, national",2025,1.0,Yes,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,DECREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,DECREASE,DECREASE,DECREASE,INCREASE,NO CHANGE,CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,337.0,320.0,354.0,4.3,2010,2016,223.0,210.0,235.0,2.7
Syrian Arab Republic,21324367,Low income,Eastern Mediterranean Region,2009.0,2013,2023,,2018.0,2013,2023,549.0,2021,85.98,14.02,18.8,6.4,64.7,5.9,4.2,6383.0,5269.0,7497.0,2021,29.9,Yes,,Yes,,Yes,,No,,"National, multiple numbers",15 mn on highways,,8958.0,2021.0,Yes,,Yes,No,,,,Yes,2596542.0,12176.4083313704,,560842.0,,,,Yes,,,2021.0,Yes,No,,,,Yes,,,No,,,No,,,Yes,,,Yes,"Yes, national",Yes,10.0,2030.0,,,Not funded,Yes,,No,,,,True,1,Yes,No,1,,Yes,,,,Yes,National,,Manual,1,,,Yes,,,National,,No,Some (not all) drivers are tested,No,,Yes,,Hand held,Hand free,National,,1,,Yes,No,Drivers,No,Yes,No,,,"Yes, national",,,,No,2,,Yes,Not all,"Yes, national",,,,,1,,No,Yes,,No,,,"Yes, national",,4.0,Partially,Yes,Yes,Yes,Yes,Yes,DOWN,DOWN,DECREASE,UP,UP,CHANGE,NO CHANGE,UP,,INCREASE,,,,CHANGE,CHANGE,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,CHANGE,CHANGE,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,3891.0,3345.0,4437.0,17.4,2010,2016,4276.0,3455.0,5097.0,22.5
Tajikistan,9750064,Lower middle income,European Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,395.0,2021,,,57.4,,40.3,2.3,0.0,1352.0,1239.0,1464.0,2021,13.9,,77,,77,,77,,77,"National, single number",,,19190.0,2021.0,Yes,55,Yes,Yes,,,,No,527332.0,5408.49783139885,,3411.0,,,,,,,2021.0,Yes,,,,77,,,,,,,,,,,,,No,,No,,,,,Not funded,,77,,55,,77,True,4,Yes,,1,,Yes,60.0,90.0,110.0,No,,,Manual,1,,,Yes,,,National,,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,,,2,,Yes,Yes,Drivers and Passengers,Yes,Yes,No,,,,,,,Yes (12 y),2,,Yes,Not all,,,,,,1,,No,Yes,,No,,,,,4.0,Partially,Yes,No,,,,UP,UP,DECREASE,DOWN,DOWN,CHANGE,CHANGE,UP,,DECREASE,,,,NO CHANGE,,NO CHANGE,,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,NO CHANGE,NO CHANGE,,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,2010,2016,1663.0,1507.0,1819.0,21.8,2010,2016,1622.0,1483.0,1762.0,18.6
Thailand,71601103,Upper middle income,South-East Asia Region,2009.0,2013,2023,2015.0,2018.0,2013,2023,16957.0,2021,72.78,19.02,0.0,51.47,2.09,0.39,46.05,18218.0,16787.0,19649.0,2021,25.4,Yes,,Yes,,No,,No,,"National, multiple numbers",10 mn,2027,405398.0,2021.0,Yes,55,Yes,Yes,,Yes,2027,Yes,42313968.0,59096.81028237791,17934311.0,21864326.0,1201832.0,140890.0,,Yes,,,2021.0,Yes,,,,,No,,,,55,,No,55,,No,,,Yes,"Yes, national",Yes,56.0,2027.0,50,2027,"Yes, partially funded",Yes,,Yes,,,,True,3,Yes,"Yes, national",1,,Yes,80.0,90.0,120.0,No,National,2027,Manual and automated,3,,,Yes,0.05,0.02,National,2027,No,"Yes, all drivers are tested",Yes,,Yes,,Hand held,,National,2027,3,,Yes,Yes,Drivers and Passengers,Yes,Yes,Yes,,,"Yes, national",2027,52,21,No,3,,Yes,Yes,"Yes, national",2027,35.7,,,2,,Yes,No,6 yr/135 cm,No,,,"Yes, national",2027,,Partially,Yes,Yes,No,Yes,Yes,UP,NO CHANGE,INCREASE,DOWN,DOWN,CHANGE,NO CHANGE,UP,INCREASE,INCREASE,INCREASE,INCREASE,,CHANGE,ADVANCEMENT,NO CHANGE,CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,DOWN,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,CHANGE,NO CHANGE,NO CHANGE,NO CHANGE,UP,NO CHANGE,ADVANCEMENT,NO CHANGE,NO CHANGE,,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,ADVANCEMENT,NO CHANGE,NO CHANGE,UP,2010,2016,31245.0,28448.0,34042.0,45.8,2010,2016,24728.0,22706.0,26749.0,35.0
